"qseqid","vmr_invert_assoc_score","vmr_invert_assoc_tophit","vmr_tophit_pident","vmr_tophit_evalue","vmr_tophit_length","vhdb_invert_assoc_score","vhdb_invert_assoc_tophit","vhdb_tophit_pident","vhdb_tophit_evalue","vhdb_tophit_length","assignment_rpm","assignment_manual","assignment_vmr","assignment_vhdb","is_core","evidence"
"BHBei77089_Beihai_picorna-like_virus_103_len6313",NA,NA,NA,NA,NA,NA,NA,60.2,0,2117,NA,NA,NA,NA,NA,NA
"BHZC37407_Beihai_picorna-like_virus_104_len6729",NA,NA,NA,NA,NA,NA,NA,59.8,0,2073,NA,NA,NA,NA,NA,NA
"BHHK79817_Beihai_picorna-like_virus_105_len8854",NA,NA,NA,NA,NA,NA,NA,100,0,1759,NA,NA,NA,NA,NA,NA
"BHZY60875_Beihai_picorna-like_virus_106_len9396",NA,NA,NA,NA,NA,NA,NA,100,0,3001,NA,NA,NA,NA,NA,NA
"YYSZX3390_Beihai_picorna-like_virus_109_len5358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHZY60905_Beihai_picorna-like_virus_11_len9245",0,FALSE,48.2,0,1753,NA,NA,46.1,0,1556,NA,NA,FALSE,NA,FALSE,"VMR"
"BHXG26677_Beihai_picorna-like_virus_110_len9780",NA,NA,NA,NA,NA,NA,NA,100,0,3113,NA,NA,NA,NA,NA,NA
"BHZC37354_Beihai_picorna-like_virus_111_len9478",NA,NA,NA,NA,NA,NA,NA,100,0,2777,NA,NA,NA,NA,NA,NA
"BHXG26692_Beihai_picorna-like_virus_112_len10676",NA,NA,NA,NA,NA,NA,NA,100,0,2460,NA,NA,NA,NA,NA,NA
"BHXG26415_Beihai_picorna-like_virus_113_len10929",NA,NA,NA,NA,NA,NA,NA,100,0,2538,NA,NA,NA,NA,NA,NA
"BHZY60932_Beihai_picorna-like_virus_114_len10342",NA,NA,NA,NA,NA,NA,NA,46.9,0,1998,NA,NA,NA,NA,NA,NA
"BHHK131520_Beihai_picorna-like_virus_115_len10456",NA,NA,NA,NA,NA,NA,NA,47,0,2000,NA,NA,NA,NA,NA,NA
"YYSZX16386_Beihai_picorna-like_virus_116_len10897",NA,NA,NA,NA,NA,NA,NA,59.3,0,2160,NA,NA,NA,NA,NA,NA
"BHJP63029_Beihai_picorna-like_virus_117_len9450",NA,NA,NA,NA,NA,NA,NA,100,0,2279,NA,NA,NA,NA,NA,NA
"BHJP60437_Beihai_picorna-like_virus_119_len10859",NA,NA,NA,NA,NA,NA,NA,100,0,2731,NA,NA,NA,NA,NA,NA
"BHSC167783_Beihai_picorna-like_virus_120_len9928",NA,NA,NA,NA,NA,NA,NA,100,0,2178,NA,NA,NA,NA,NA,NA
"BHHZL10364_Beihai_picorna-like_virus_121_len8621",NA,NA,NA,NA,NA,NA,TRUE,45.2,2.18e-56,219,NA,NA,NA,TRUE,TRUE,"VHDB"
"BHZY60922_Beihai_picorna-like_virus_122_len7981",NA,NA,NA,NA,NA,NA,NA,100,0,2514,NA,NA,NA,NA,NA,NA
"BHCL81476_Beihai_picorna-like_virus_123_len10654",NA,NA,NA,NA,NA,NA,NA,100,0,3287,NA,NA,NA,NA,NA,NA
"BHBJDX18598_Beihai_picorna-like_virus_124_len8221",NA,NA,NA,NA,NA,NA,NA,100,0,1722,NA,NA,NA,NA,NA,NA
"BHZC37435_Beihai_picorna-like_virus_13_len6192",NA,NA,NA,NA,NA,NA,NA,42.9,0,1589,NA,NA,NA,NA,NA,NA
"BHHK130444_Beihai_picorna-like_virus_14_len9229",NA,NA,NA,NA,NA,NA,NA,73.8,0,1625,NA,NA,NA,NA,NA,NA
"BWBFG37850_Beihai_picorna-like_virus_15_len9076",NA,NA,NA,NA,NA,NA,NA,73.8,0,1625,NA,NA,NA,NA,NA,NA
"BHJJX25950_Beihai_picorna-like_virus_16_len8466",NA,NA,NA,NA,NA,NA,NA,90,0,2574,NA,NA,NA,NA,NA,NA
"BHZY55665_Beihai_picorna-like_virus_17_len8733",0,FALSE,49.1,0,1577,NA,NA,43,0,1600,NA,NA,FALSE,NA,FALSE,"VMR"
"BHSC157282_Beihai_picorna-like_virus_18_len9186",0,FALSE,41.2,0,1571,NA,NA,40.4,0,1558,NA,NA,FALSE,NA,FALSE,"VMR"
"BHJJX24523_Beihai_picorna-like_virus_19_len8839",NA,NA,NA,NA,NA,NA,NA,100,0,1765,NA,NA,NA,NA,NA,NA
"BHNXC40556_Beihai_picorna-like_virus_2_len9983",NA,NA,NA,NA,NA,NA,NA,100,0,1914,NA,NA,NA,NA,NA,NA
"BHJJX25607_Beihai_picorna-like_virus_20_len10091",NA,NA,NA,NA,NA,NA,NA,49.5,0,1937,NA,NA,NA,NA,NA,NA
"BHZY60822_Beihai_picorna-like_virus_21_len8817",0,FALSE,43.7,7.190000000000001e-289,1080,NA,NA,43.7,8.500000000000001e-289,1080,NA,NA,FALSE,NA,FALSE,"VMR"
"HOU126951_Beihai_picorna-like_virus_22_len6975",0,FALSE,40.9,7.67e-264,1153,NA,NA,40.9,9.07e-264,1153,NA,NA,FALSE,NA,FALSE,"VMR"
"BWBFG39274_Beihai_picorna-like_virus_23_len9069",0,FALSE,44.4,9.989999999999999e-291,1085,NA,NA,44.4,1.18e-290,1085,NA,NA,FALSE,NA,FALSE,"VMR"
"BHZY60459_Beihai_picorna-like_virus_24_len9665",NA,NA,NA,NA,NA,NA,NA,100,0,1714,NA,NA,NA,NA,NA,NA
"BHJJX20433_Beihai_picorna-like_virus_25_len7513",NA,NA,NA,NA,NA,NA,NA,61.1,0,1734,NA,NA,NA,NA,NA,NA
"BZL93356_Beihai_picorna-like_virus_26_len9864",NA,NA,NA,NA,NA,NA,NA,100,0,1614,NA,NA,NA,NA,NA,NA
"BHNXC41439_Beihai_picorna-like_virus_27_len9411",0,FALSE,90.3,0,1736,NA,FALSE,90.3,0,1736,NA,NA,FALSE,FALSE,FALSE,"VMR"
"BHZY60695_Beihai_picorna-like_virus_28_len9559",NA,NA,NA,NA,NA,NA,NA,99.2,0,1792,NA,NA,NA,NA,NA,NA
"HOU158675_Beihai_picorna-like_virus_29_len9105",NA,NA,NA,NA,NA,NA,NA,74.5,0,1802,NA,NA,NA,NA,NA,NA
"BHNXC41477_Beihai_picorna-like_virus_30_len9460",NA,NA,NA,NA,NA,NA,NA,41.4,0,1627,NA,NA,NA,NA,NA,NA
"BHZC37445_Beihai_picorna-like_virus_31_len7432",0,FALSE,42,0,1568,NA,NA,40.7,0,1460,NA,NA,FALSE,NA,FALSE,"VMR"
"BHZC37269_Beihai_picorna-like_virus_32_len6048",0,FALSE,44.7,0,1563,NA,NA,42.5,0,1595,NA,NA,FALSE,NA,FALSE,"VMR"
"BWBFG40845_Beihai_picorna-like_virus_33_len8886",0,FALSE,42.9,0,1462,NA,NA,41.6,0,1404,NA,NA,FALSE,NA,FALSE,"VMR"
"HOU158088_Beihai_picorna-like_virus_34_len5391",0,FALSE,45.9,0,1454,NA,NA,44.2,0,1399,NA,NA,FALSE,NA,FALSE,"VMR"
"BHNXC40527_Beihai_picorna-like_virus_35_len8915",0,FALSE,44.2,0,1548,NA,NA,42.1,0,1574,NA,NA,FALSE,NA,FALSE,"VMR"
"BHJJX25939_Beihai_picorna-like_virus_36_len7848",0,FALSE,42,1.72e-85,426,NA,NA,41.7,3.42e-95,436,NA,NA,FALSE,NA,FALSE,"VMR"
"BHWZXX15436_Beihai_picorna-like_virus_37_len8577",NA,NA,NA,NA,NA,NA,NA,44.1,0,1645,NA,NA,NA,NA,NA,NA
"BHZC37430_Beihai_picorna-like_virus_38_len9359",NA,NA,NA,NA,NA,NA,NA,46.3,0,1628,NA,NA,NA,NA,NA,NA
"BHSC164089_Beihai_picorna-like_virus_39_len9206",NA,NA,NA,NA,NA,NA,NA,47.6,0,1842,NA,NA,NA,NA,NA,NA
"BHZY60671_Beihai_picorna-like_virus_4_len9376",0,FALSE,54.4,0,1638,NA,NA,54,0,1597,NA,NA,FALSE,NA,FALSE,"VMR"
"BHNXC39087_Beihai_picorna-like_virus_40_len6214",NA,NA,NA,NA,NA,NA,NA,100,0,1439,NA,NA,NA,NA,NA,NA
"BHJJX25957_Beihai_picorna-like_virus_41_len9289",NA,NA,NA,NA,NA,NA,NA,55.9,0,1538,NA,NA,NA,NA,NA,NA
"SCJXSX39263_Beihai_picorna-like_virus_42_len9166",NA,NA,NA,NA,NA,NA,NA,100,0,1731,NA,NA,NA,NA,NA,NA
"BHBJDX18749_Beihai_picorna-like_virus_43_len8935",NA,NA,NA,NA,NA,NA,NA,100,0,1626,NA,NA,NA,NA,NA,NA
"BHXG26143_Beihai_picorna-like_virus_44_len8711",NA,NA,NA,NA,NA,NA,NA,100,0,1739,NA,NA,NA,NA,NA,NA
"BHZC37433_Beihai_picorna-like_virus_45_len6098",NA,NA,NA,NA,NA,NA,NA,49.6,0,1759,NA,NA,NA,NA,NA,NA
"BHZC37388_Beihai_picorna-like_virus_46_len9153",NA,NA,NA,NA,NA,NA,NA,50.4,0,1711,NA,NA,NA,NA,NA,NA
"SCJXSX39359_Beihai_picorna-like_virus_47_len8920",NA,NA,NA,NA,NA,NA,NA,100,0,1642,NA,NA,NA,NA,NA,NA
"BHZC37443_Beihai_picorna-like_virus_48_len9382",0,FALSE,42.2,8.719999999999998e-168,792,NA,FALSE,49.8,3.699999999999999e-215,799,NA,NA,FALSE,FALSE,FALSE,"VMR"
"BHZC36855_Beihai_picorna-like_virus_49_len8408",NA,NA,NA,NA,NA,NA,NA,41.3,0,1471,NA,NA,NA,NA,NA,NA
"BHNXC41415_Beihai_picorna-like_virus_5_len9888",NA,NA,NA,NA,NA,NA,NA,100,0,2004,NA,NA,NA,NA,NA,NA
"BHZC37234_Beihai_picorna-like_virus_50_len7599",NA,NA,NA,NA,NA,NA,NA,100,0,2471,NA,NA,NA,NA,NA,NA
"SCJXSX38939_Beihai_picorna-like_virus_51_len10149",NA,NA,NA,NA,NA,NA,NA,45.6,0,1870,NA,NA,NA,NA,NA,NA
"BHNXC41485_Beihai_picorna-like_virus_52_len10280",0,FALSE,40.9,4.1799999999999996e-103,484,NA,NA,40.9,4.95e-103,484,NA,NA,FALSE,NA,FALSE,"VMR"
"BHNXC41443_Beihai_picorna-like_virus_53_len9949",NA,NA,NA,NA,NA,NA,NA,100,0,1704,NA,NA,NA,NA,NA,NA
"BHNXC41489_Beihai_picorna-like_virus_54_len10040",NA,NA,NA,NA,NA,NA,NA,100,0,1643,NA,NA,NA,NA,NA,NA
"BHZC37036_Beihai_picorna-like_virus_55_len8588",NA,NA,NA,NA,NA,NA,NA,100,0,2663,NA,NA,NA,NA,NA,NA
"BWBFG40791_Beihai_picorna-like_virus_56_len10548",NA,NA,NA,NA,NA,NA,NA,100,0,3180,NA,NA,NA,NA,NA,NA
"BHJP51916_Beihai_picorna-like_virus_57_len8518",NA,NA,NA,NA,NA,NA,NA,100,0,2693,NA,NA,NA,NA,NA,NA
"BHBei77093_Beihai_picorna-like_virus_58_len8411",NA,NA,NA,NA,NA,NA,NA,100,0,1859,NA,NA,NA,NA,NA,NA
"BHZC37451_Beihai_picorna-like_virus_59_len9096",NA,NA,NA,NA,NA,NA,NA,100,0,2777,NA,NA,NA,NA,NA,NA
"BHNXC41284_Beihai_picorna-like_virus_6_len9429",0,FALSE,43.9,0,1593,NA,NA,45.1,0,1469,NA,NA,FALSE,NA,FALSE,"VMR"
"BHBei55726_Beihai_picorna-like_virus_60_len8818",NA,NA,NA,NA,NA,NA,NA,100,0,2765,NA,NA,NA,NA,NA,NA
"BHBei76813_Beihai_picorna-like_virus_61_len9113",NA,NA,NA,NA,NA,NA,NA,40.6,0,2493,NA,NA,NA,NA,NA,NA
"BHBei74566_Beihai_picorna-like_virus_62_len8507",NA,NA,NA,NA,NA,NA,NA,100,0,2678,NA,NA,NA,NA,NA,NA
"BHTSS17878_Beihai_picorna-like_virus_63_len8334",NA,NA,NA,NA,NA,NA,NA,100,0,1561,NA,NA,NA,NA,NA,NA
"BHHQ137467_Beihai_picorna-like_virus_64_len8646",0,FALSE,44.7,0,1505,NA,FALSE,44.7,0,1505,NA,NA,FALSE,FALSE,FALSE,"VMR"
"BHZY60937_Beihai_picorna-like_virus_65_len8918",NA,NA,NA,NA,NA,NA,NA,51,0,2988,NA,NA,NA,NA,NA,NA
"BHHQ76843_Beihai_picorna-like_virus_66_len9233",NA,NA,NA,NA,NA,NA,NA,100,0,2930,NA,NA,NA,NA,NA,NA
"BHZY60873_Beihai_picorna-like_virus_67_len10122",NA,NA,NA,NA,NA,NA,NA,100,0,3227,NA,NA,NA,NA,NA,NA
"HOU158652_Beihai_picorna-like_virus_68_len7826",NA,NA,NA,NA,NA,NA,NA,67.8,0,2546,NA,NA,NA,NA,NA,NA
"HOU158647_Beihai_picorna-like_virus_69_len8407",NA,NA,NA,NA,NA,NA,NA,67.7,0,2545,NA,NA,NA,NA,NA,NA
"BHNXC41478_Beihai_picorna-like_virus_7_len9338",0,FALSE,42.2,0,1586,NA,NA,44.4,0,1471,NA,NA,FALSE,NA,FALSE,"VMR"
"BHJJX25952_Beihai_picorna-like_virus_70_len9214",NA,NA,NA,NA,NA,NA,NA,42.7,0,1901,NA,NA,NA,NA,NA,NA
"BHXG26494_Beihai_picorna-like_virus_71_len9350",NA,NA,NA,NA,NA,NA,NA,41.7,0,1941,NA,NA,NA,NA,NA,NA
"BHHK126587_Beihai_picorna-like_virus_72_len9502",NA,NA,NA,NA,NA,NA,NA,42.9,0,1898,NA,NA,NA,NA,NA,NA
"BHJJX25960_Beihai_picorna-like_virus_73_len9106",NA,NA,NA,NA,NA,NA,NA,83.4,0,2687,NA,NA,NA,NA,NA,NA
"BHHK130969_Beihai_picorna-like_virus_74_len8658",NA,NA,NA,NA,NA,NA,NA,100,0,1618,NA,NA,NA,NA,NA,NA
"BHJP52955_Beihai_picorna-like_virus_75_len10108",NA,NA,NA,NA,NA,NA,NA,100,0,2090,NA,NA,NA,NA,NA,NA
"HOU156700_Beihai_picorna-like_virus_76_len5649",2,TRUE,56.1,0,1586,3,TRUE,44.5,0,1599,NA,NA,TRUE,TRUE,TRUE,"VMR"
"BHBei75652_Beihai_picorna-like_virus_77_len8729",NA,NA,NA,NA,NA,NA,NA,100,0,1940,NA,NA,NA,NA,NA,NA
"BHBei73249_Beihai_picorna-like_virus_78_len6599",NA,NA,NA,NA,NA,NA,NA,41.6,0,1486,NA,NA,NA,NA,NA,NA
"BHBJDX18844_Beihai_picorna-like_virus_79_len9352",NA,NA,NA,NA,NA,NA,NA,100,0,1522,NA,NA,NA,NA,NA,NA
"BHNXC41454_Beihai_picorna-like_virus_8_len9273",0,FALSE,52,0,1625,NA,NA,45,0,1589,NA,NA,FALSE,NA,FALSE,"VMR"
"BHZC36213_Beihai_picorna-like_virus_80_len7927",NA,NA,NA,NA,NA,NA,NA,100,0,1630,NA,NA,NA,NA,NA,NA
"HOU149705_Beihai_picorna-like_virus_81_len7822",NA,NA,NA,NA,NA,NA,NA,100,0,1489,NA,NA,NA,NA,NA,NA
"YYSZX17728_Beihai_picorna-like_virus_82_len9386",NA,NA,NA,NA,NA,NA,NA,100,0,1733,NA,NA,NA,NA,NA,NA
"BHWZXX15514_Beihai_picorna-like_virus_83_len9953",1,TRUE,40.2,1.27e-75,403,NA,NA,100,0,1961,NA,NA,TRUE,NA,TRUE,"VMR"
"BHTH16053_Beihai_picorna-like_virus_84_len8143",NA,NA,NA,NA,NA,NA,NA,99.8,0,1717,NA,NA,NA,NA,NA,NA
"BHHK129719_Beihai_picorna-like_virus_85_len9188",NA,NA,NA,NA,NA,NA,NA,40.3,0,1603,NA,NA,NA,NA,NA,NA
"BHJJX25970_Beihai_picorna-like_virus_87_len11435",NA,NA,NA,NA,NA,NA,NA,100,0,3552,NA,NA,NA,NA,NA,NA
"BHBJDX16027_Beihai_picorna-like_virus_88_len7496",NA,NA,NA,NA,NA,NA,NA,43.4,0,2426,NA,NA,NA,NA,NA,NA
"BHBJDX18814_Beihai_picorna-like_virus_9_len8677",0,FALSE,50.7,0,1581,NA,NA,44.4,0,1556,NA,NA,FALSE,NA,FALSE,"VMR"
"BHWZXX14572_Beihai_picorna-like_virus_90_len9632",NA,NA,NA,NA,NA,NA,NA,44.7,0,2013,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER2"
"BHJJX25930_Beihai_picorna-like_virus_91_len9364",NA,NA,NA,NA,NA,NA,NA,46.6,4.6899999999999993e-184,740,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER2"
"BHBJDX18546_Beihai_picorna-like_virus_93_len10613",2,TRUE,41.4,0,2092,NA,NA,40.6,5.569999999999999e-148,776,NA,NA,TRUE,NA,TRUE,"VMR"
"BHBJDX18836_Beihai_picorna-like_virus_95_len7933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOU158314_Beihai_picorna-like_virus_96_len9324",NA,NA,NA,NA,NA,NA,NA,100,0,2939,NA,NA,NA,NA,NA,NA
"BHZC37303_Beihai_picorna-like_virus_97_len6965",NA,NA,NA,NA,NA,NA,NA,47.1,0,2261,NA,NA,NA,NA,NA,NA
"HWRTX12368_Beihai_picorna-like_virus_98_len6012",NA,NA,NA,NA,NA,NA,NA,43.1,0,1326,NA,NA,NA,NA,NA,NA
"BHJJX22326_Beihai_picorna-like_virus_99_len6503",NA,NA,NA,NA,NA,NA,NA,100,0,2095,NA,NA,NA,NA,NA,NA
"BHZC37272_Beihai_razor_shell_virus_1_len8628",NA,NA,NA,NA,NA,NA,NA,58.4,0,1813,NA,NA,NA,NA,NA,NA
"BHZC37307_Beihai_razor_shell_virus_2_len8430",NA,NA,NA,NA,NA,NA,NA,58.5,0,1810,NA,NA,NA,NA,NA,NA
"BHHZL10310_Beihai_sea_slater_virus_1_len9751",NA,NA,NA,NA,NA,NA,NA,100,0,3089,NA,NA,NA,NA,NA,NA
"BHHZL10411_Beihai_sea_slater_virus_2_len12775",NA,NA,NA,NA,NA,NA,NA,100,0,2536,NA,NA,NA,NA,NA,NA
"SCJXSX39422_Beihai_sesarmid_crab_virus_1_len8871",0,FALSE,44.9,0,1540,NA,NA,42.3,0,1558,NA,NA,FALSE,NA,FALSE,"VMR"
"SCJXSX39002_Beihai_sesarmid_crab_virus_2_len8351",NA,NA,NA,NA,NA,NA,NA,100,0,2544,NA,NA,NA,NA,NA,NA
"BHBJDX17672_Beihai_shrimp_virus_1_len11489",NA,NA,NA,NA,NA,NA,NA,100,0,2535,NA,NA,NA,NA,NA,NA
"BHBJDX18741_Beihai_shrimp_virus_2_len9896",NA,NA,NA,NA,NA,NA,NA,59.5,0,2155,NA,NA,NA,NA,NA,NA
"BHNXC40689_Beihai_sipunculid_worm_virus_1_len8879",NA,NA,NA,NA,NA,NA,NA,100,0,1731,NA,NA,NA,NA,NA,NA
"BHNXC41483_Beihai_sipunculid_worm_virus_2_len9395",0,FALSE,41.9,0,1567,NA,NA,40.8,0,1430,NA,NA,FALSE,NA,FALSE,"VMR"
"BHNXC41487_Beihai_sipunculid_worm_virus_3_len6134",0,FALSE,40.2,0,1466,NA,FALSE,40.2,0,1466,NA,NA,FALSE,FALSE,FALSE,"VMR"
"BHNXC41347_Beihai_sipunculid_worm_virus_4_len8487",0,FALSE,45.4,0,1467,NA,NA,41.2,0,1570,NA,NA,FALSE,NA,FALSE,"VMR"
"BHNXC41492_Beihai_sipunculid_worm_virus_5_len12524",NA,NA,NA,NA,NA,NA,NA,100,0,2368,NA,NA,NA,NA,NA,NA
"BHTSS18012_Beihai_sphaeromadae_virus_1_len9538",NA,NA,NA,NA,NA,NA,NA,99.5,0,3006,NA,NA,NA,NA,NA,NA
"liyanpi109109_Bole_hyalomma_asiaticum_virus_1_len9035",NA,NA,NA,NA,NA,NA,NA,42.5,0,2742,NA,NA,NA,NA,NA,NA
"CJLX30787_Changjiang_crawfish_virus_1_len9103",0,FALSE,42.5,0,1538,NA,NA,40.3,0,1639,NA,NA,FALSE,NA,FALSE,"VMR"
"CJLX30764_Changjiang_crawfish_virus_2_len8712",NA,NA,NA,NA,NA,NA,NA,40.3,0,1671,NA,NA,NA,NA,NA,NA
"CJLX30786_Changjiang_crawfish_virus_3_len8404",NA,NA,NA,NA,NA,NA,NA,43,0,1667,NA,NA,NA,NA,NA,NA
"CJLX8819_Changjiang_crawfish_virus_4_len9512",NA,NA,NA,NA,NA,NA,NA,100,0,3021,NA,NA,NA,NA,NA,NA
"CJLX22437_Changjiang_crawfish_virus_5_len9481",NA,NA,NA,NA,NA,NA,NA,100,0,2209,NA,NA,NA,NA,NA,NA
"CJLX30496_Changjiang_crawfish_virus_6_len9744",NA,NA,NA,NA,NA,NA,NA,44.8,0,2576,NA,NA,NA,NA,NA,NA
"CJLX30149_Changjiang_picorna-like_virus_1_len8729",NA,NA,NA,NA,NA,NA,NA,100,0,2605,NA,NA,NA,NA,NA,NA
"CJLX30646_Changjiang_picorna-like_virus_10_len8158",NA,NA,NA,NA,NA,NA,NA,43,0,1484,NA,NA,NA,NA,NA,NA
"CJLX30672_Changjiang_picorna-like_virus_11_len8031",NA,NA,NA,NA,NA,NA,NA,100,0,1710,NA,NA,NA,NA,NA,NA
"CJLX29956_Changjiang_picorna-like_virus_12_len8774",NA,NA,NA,NA,NA,NA,NA,100,0,1741,NA,NA,NA,NA,NA,NA
"CJLX40994_Changjiang_picorna-like_virus_13_len8410",NA,NA,NA,NA,NA,NA,NA,100,0,1647,NA,NA,NA,NA,NA,NA
"CJLX29953_Changjiang_picorna-like_virus_14_len9296",NA,NA,NA,NA,NA,NA,NA,42.2,0,1772,NA,NA,NA,NA,NA,NA
"CJLX20820_Changjiang_picorna-like_virus_16_len10610",NA,NA,NA,NA,NA,NA,NA,100,0,3441,NA,NA,NA,NA,NA,NA
"CJLX30705_Changjiang_picorna-like_virus_17_len8034",NA,NA,NA,NA,NA,NA,NA,70.1,0,2740,NA,NA,NA,NA,NA,NA
"CJLX30436_Changjiang_picorna-like_virus_2_len8349",NA,NA,NA,NA,NA,NA,NA,100,0,2278,NA,NA,NA,NA,NA,NA
"CJLX28786_Changjiang_picorna-like_virus_3_len9316",NA,NA,NA,NA,NA,NA,NA,100,0,1637,NA,NA,NA,NA,NA,NA
"CJLX29654_Changjiang_picorna-like_virus_4_len8923",NA,NA,NA,NA,NA,NA,NA,41.3,0,1427,NA,NA,NA,NA,NA,NA
"CJLX30750_Changjiang_picorna-like_virus_5_len9183",NA,NA,NA,NA,NA,NA,NA,100,0,2949,NA,NA,NA,NA,NA,NA
"CJLX30470_Changjiang_picorna-like_virus_6_len8489",NA,NA,NA,NA,NA,NA,NA,40.3,0,1659,NA,NA,NA,NA,NA,NA
"CJLX30780_Changjiang_picorna-like_virus_7_len8267",NA,NA,NA,NA,NA,NA,NA,47.7,0,1654,NA,NA,NA,NA,NA,NA
"CJLX30776_Changjiang_picorna-like_virus_8_len8685",NA,NA,NA,NA,NA,NA,NA,100,0,1714,NA,NA,NA,NA,NA,NA
"CJLX26226_Changjiang_picorna-like_virus_9_len8652",NA,NA,NA,NA,NA,NA,NA,100,0,1628,NA,NA,NA,NA,NA,NA
"CPQY105740_Changping_earthworm_virus_1_len9339",NA,NA,NA,NA,NA,NA,NA,100,0,2836,NA,NA,NA,NA,NA,NA
"SSZZ94_Hubei_arthropod_virus_1_len9539",NA,NA,NA,NA,NA,NA,NA,100,0,2823,NA,NA,NA,NA,NA,NA
"GCM7473_Hubei_arthropod_virus_3_len9884",NA,NA,NA,NA,NA,NA,NA,100,0,3146,NA,NA,NA,NA,NA,NA
"QCM131202_Hubei_coleoptera_virus_1_len10107",NA,NA,NA,NA,NA,NA,NA,40.9,0,2965,NA,NA,NA,NA,NA,NA
"QCM76287_Hubei_coleoptera_virus_2_len11748",NA,NA,NA,NA,NA,NA,NA,100,0,3547,NA,NA,NA,NA,NA,NA
"SCM51289_Hubei_diptera_virus_1_len8860",NA,NA,NA,NA,NA,NA,NA,45.5,0,1837,NA,NA,NA,NA,NA,NA
"GCM10213_Hubei_earwig_virus_3_len13108",NA,NA,NA,NA,NA,NA,NA,100,0,2676,NA,NA,NA,NA,NA,NA
"SZmix21584_Hubei_leech_virus_2_len9074",0,FALSE,42.8,0,1543,NA,NA,41.4,0,1570,NA,NA,FALSE,NA,FALSE,"VMR"
"SZmix63518_Hubei_leech_virus_3_len8848",NA,NA,NA,NA,NA,NA,NA,100,0,1588,NA,NA,NA,NA,NA,NA
"SZmix20870_Hubei_leech_virus_4_len8267",NA,NA,NA,NA,NA,NA,NA,41.2,0,1501,NA,NA,NA,NA,NA,NA
"mosHB236488_Hubei_mosquito_virus_1_len9116",NA,NA,NA,NA,NA,NA,NA,41.7,1.13e-193,779,NA,NA,NA,NA,NA,NA
"WGML505798_Hubei_myriapoda_virus_1_len10283",NA,NA,NA,NA,NA,NA,NA,100,0,3029,NA,NA,NA,NA,NA,NA
"WGML147749_Hubei_myriapoda_virus_2_len11178",NA,NA,NA,NA,NA,NA,NA,100,0,2098,NA,NA,NA,NA,NA,NA
"WGML139652_Hubei_myriapoda_virus_3_len10896",NA,NA,NA,NA,NA,NA,NA,100,0,2242,NA,NA,NA,NA,NA,NA
"WGML147816_Hubei_myriapoda_virus_4_len12877",NA,NA,NA,NA,NA,NA,NA,100,0,3013,NA,NA,NA,NA,NA,NA
"QTM27271_Hubei_odonate_virus_1_len8313",NA,NA,NA,NA,NA,NA,NA,40.8,0,2632,NA,NA,NA,NA,NA,NA
"QTM74832_Hubei_odonate_virus_2_len10126",NA,NA,NA,NA,NA,NA,NA,100,0,3104,NA,NA,NA,NA,NA,NA
"QTM25153_Hubei_odonate_virus_3_len10046",NA,NA,NA,NA,NA,NA,NA,100,0,2968,NA,NA,NA,NA,NA,NA
"QTM161803_Hubei_odonate_virus_4_len9596",1,TRUE,42.6,0,2845,NA,TRUE,42.6,0,2845,NA,NA,TRUE,TRUE,TRUE,"VMR"
"QTM27277_Hubei_odonate_virus_5_len9820",NA,NA,NA,NA,NA,NA,NA,44.7,0,2976,NA,NA,NA,NA,NA,NA
"QTM11719_Hubei_odonate_virus_6_len12535",NA,NA,NA,NA,NA,NA,NA,100,0,1991,NA,NA,NA,NA,NA,NA
"QTM27298_Hubei_odonate_virus_7_len12045",NA,NA,NA,NA,NA,NA,NA,100,0,2556,NA,NA,NA,NA,NA,NA
"ZCM21319_Hubei_orthoptera_virus_1_len9555",4,TRUE,53,0,1421,NA,TRUE,53,0,1421,NA,NA,TRUE,TRUE,TRUE,"VMR"
"ZCM18544_Hubei_orthoptera_virus_3_len10327",NA,NA,NA,NA,NA,NA,NA,100,0,2234,NA,NA,NA,NA,NA,NA
"WHSF7464_Hubei_picorna-like_virus_1_len9635",NA,NA,NA,NA,NA,NA,NA,100,0,1855,NA,NA,NA,NA,NA,NA
"QTM27287_Hubei_picorna-like_virus_10_len8307",NA,NA,NA,NA,NA,NA,NA,100,0,2679,NA,NA,NA,NA,NA,NA
"WHZHC53090_Hubei_picorna-like_virus_11_len8974",NA,NA,NA,NA,NA,NA,FALSE,41.2,0,2425,NA,NA,NA,FALSE,FALSE,"VHDB"
"WHZHC35617_Hubei_picorna-like_virus_12_len9598",NA,NA,NA,NA,NA,NA,FALSE,42.2,0,2397,NA,NA,NA,FALSE,FALSE,"VHDB"
"QTM26736_Hubei_picorna-like_virus_13_len8848",NA,NA,NA,NA,NA,NA,NA,100,0,2821,NA,NA,NA,NA,NA,NA
"QTM26191_Hubei_picorna-like_virus_14_len9435",NA,NA,NA,NA,NA,NA,NA,100,0,2023,NA,NA,NA,NA,NA,NA
